index,q_id,q_status,q_date,prop_date,on_date,wd_date,IA_status_raw,IA_status_clean,County,state,region,utility,entity,developer,cluster,service,project_type,type1,mw1,type_clean,q_year,prop_year,q_month,q_day,q_dayofweek,Biomass_x,Geothermal_x,Small Hydro_x,Solar Photovoltaic_x,Solar Thermal_x,Wind_x,Total_x,Biomass_GWh,Geothermal_GWh,Small Hydro_GWh,Solar Photovoltaic_GWh,Solar Thermal_GWh,Wind_GWh,Total_GWh,Biomass_gen,Geothermal_gen,Small Hydro_gen,Solar Photovoltaic_gen,Solar Thermal_gen,Wind_gen,Total_gen (GWh)
2912,536,withdrawn,2009-11-19,2011-12-31,,2010-03-04,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2009.0,2011.0,11,19,3,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
2913,537A,withdrawn,2009-11-23,2015-07-01,,2014-06-09,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Wind,19.5,Wind,2009.0,2015.0,11,23,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2914,538,withdrawn,2009-12-16,2012-01-01,,2011-06-15,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2009.0,2012.0,12,16,2,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2915,540,withdrawn,2009-12-22,2015-06-30,,2013-05-07,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2009.0,2015.0,12,22,1,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
2916,541,withdrawn,2010-01-05,2016-03-31,,2014-09-09,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,ERIS,Generation,Solar,20.0,Solar,2010.0,2016.0,1,5,1,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2917,541A,withdrawn,2010-01-05,2011-06-01,,2011-01-18,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2011.0,1,5,1,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
2918,541B,withdrawn,2010-01-05,2011-06-01,,2010-12-27,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2011.0,1,5,1,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
2919,542,withdrawn,2010-01-06,2016-12-01,,2013-10-30,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2016.0,1,6,2,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2920,543,withdrawn,2010-01-06,2012-01-01,,2011-08-18,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2012.0,1,6,2,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
2921,544,withdrawn,2010-01-06,2011-10-31,,2010-04-19,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2011.0,1,6,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2922,545,withdrawn,2010-01-06,2011-10-31,,2012-03-26,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,,NRIS,Generation,Solar,20.0,Solar,2010.0,2011.0,1,6,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
2946,546,withdrawn,2010-01-06,2012-12-01,,2012-12-18,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,15.0,Solar,2010.0,2012.0,1,6,2,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
2977,547,withdrawn,2010-01-06,2012-12-01,,2012-12-18,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2012.0,1,6,2,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3005,548,operational,2010-01-15,,2015-03-23,,Executed,IA Executed,Kings,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,,1,15,4,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3039,549,withdrawn,2010-01-15,2012-03-31,,2010-06-04,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2012.0,1,15,4,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3062,550,withdrawn,2010-01-19,2018-05-31,,2016-08-10,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2018.0,1,19,1,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3087,551,withdrawn,2010-01-27,2011-10-31,,2012-03-02,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2011.0,1,27,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3089,554,withdrawn,2010-02-01,2013-12-31,,2011-10-03,,System Impact Study,Shasta,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Wind,138.0,Wind,2010.0,2013.0,2,1,0,144,0,86,8,0,101,339,1261.44,0.0,753.36,70.08,0.0,884.76,2969.64,711,0,157,15,0,276,1159
3090,555,withdrawn,2010-02-01,2014-12-30,,2011-10-26,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C02,NRIS,Generation,Wind,92.0,Wind,2010.0,2014.0,2,1,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3091,556,withdrawn,2010-02-01,2013-10-31,,2010-04-09,,System Impact Study,Mendocino,CA,CAISO,PGAE,CAISO,,C02,ERIS,Generation,Wind,126.0,Wind,2010.0,2013.0,2,1,0,0,0,13,7,0,0,20,0.0,0.0,113.88,61.32,0.0,0.0,175.2,0,0,2,12,0,0,15
3092,557,operational,2010-02-01,,2014-10-01,,Executed,IA Executed,Tulare,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,19.75,Solar,2010.0,,2,1,0,13,0,38,402,0,0,454,113.88,0.0,332.88,3521.52,0.0,0.0,3977.04,9,0,14,780,0,0,804
3093,558,operational,2010-02-01,,2015-05-20,,Executed,IA Executed,Kings,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,19.75,Solar,2010.0,,2,1,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3094,559,operational,2010-02-01,,2014-11-11,,Executed,IA Executed,Kern,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,60.0,Solar,2010.0,,2,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3096,560,withdrawn,2010-02-01,2013-03-31,,2013-11-22,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,100.0,Solar,2010.0,2013.0,2,1,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3097,561,withdrawn,2010-02-01,2014-12-01,,2013-07-11,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,C02,NRIS,Generation,Solar,200.0,Solar,2010.0,2014.0,2,1,0,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3098,562,withdrawn,2010-02-01,2013-10-01,,2010-05-26,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,420.0,Solar,2010.0,2013.0,2,1,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
3099,563,withdrawn,2010-02-01,2013-06-01,,2010-03-26,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,22.0,Solar,2010.0,2013.0,2,1,0,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3100,564,withdrawn,2010-02-01,2013-07-01,,2010-03-26,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,23.0,Solar,2010.0,2013.0,2,1,0,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3101,565,withdrawn,2010-02-01,2017-01-29,,2015-07-06,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C02,NRIS,Generation,Gas,100.0,Gas,2010.0,2017.0,2,1,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3102,566,withdrawn,2010-02-01,2013-12-01,,2010-12-22,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,21.0,Solar,2010.0,2013.0,2,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3103,567,withdrawn,2010-02-01,2016-06-01,,2010-12-22,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Hydro,1400.0,Hydro,2010.0,2016.0,2,1,0,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3104,568,operational,2010-02-01,,2013-08-08,,Executed,IA Executed,Alameda,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Gas,25.0,Gas,2010.0,,2,1,0,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
3105,569,withdrawn,2010-02-01,2018-05-01,,2014-01-22,,System Impact Study,Sutter,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Gas,600.0,Gas,2010.0,2018.0,2,1,0,0,0,0,3,0,0,3,0.0,0.0,0.0,26.28,0.0,0.0,26.28,0,0,0,4,0,0,4
3106,57,operational,2005-02-08,,2010-12-22,,Executed,IA Executed,Colusa,CA,CAISO,PGAE,CAISO,,,,Generation,Gas,715.0,Gas,2005.0,,2,8,1,29,0,0,0,0,0,29,254.04,0.0,0.0,0.0,0.0,0.0,254.04,145,0,0,0,0,0,145
3107,570,withdrawn,2010-02-01,2012-11-22,,2010-09-27,,System Impact Study,Shasta,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Wind,102.0,Wind,2010.0,2012.0,2,1,0,144,0,86,8,0,101,339,1261.44,0.0,753.36,70.08,0.0,884.76,2969.64,711,0,157,15,0,276,1159
3108,571,withdrawn,2010-02-01,2013-12-31,,2011-02-15,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,450.0,Solar,2010.0,2013.0,2,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3109,572,withdrawn,2010-02-01,2013-12-31,,2010-06-14,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,110.0,Solar,2010.0,2013.0,2,1,0,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3110,573,withdrawn,2010-02-01,2013-06-01,,2011-02-07,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,50.0,Solar,2010.0,2013.0,2,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3111,574,operational,2010-02-01,,2016-11-03,,Executed,IA Executed,San Diego,CA,CAISO,SDGE,CAISO,,C02,NRIS,Generation,Gas,308.0,Gas,2010.0,,2,1,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3112,575,withdrawn,2010-02-01,2013-06-30,,2010-11-20,,System Impact Study,Solano,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Biofuel,9.6,Other,2010.0,2013.0,2,1,0,10,0,0,36,0,1029,1074,87.6,0.0,0.0,315.36,0.0,9014.04,9408.24,75,0,0,64,0,2595,2733
3113,577,operational,2010-02-01,,2015-11-30,,Executed,IA Executed,Merced,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,110.0,Solar,2010.0,,2,1,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3114,578,withdrawn,2010-02-01,2013-12-31,,2010-03-31,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,70.0,Solar,2010.0,2013.0,2,1,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
3115,579,withdrawn,2010-02-01,2013-12-31,,2011-02-16,,System Impact Study,Madera,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,220.0,Solar,2010.0,2013.0,2,1,0,38,0,68,77,0,0,182,332.88,0.0,595.68,674.52,0.0,0.0,1594.32,53,0,104,155,0,0,312
3117,580,withdrawn,2010-02-01,2012-12-31,,2010-04-16,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,170.0,Solar,2010.0,2012.0,2,1,0,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3118,581,operational,2010-02-01,,2016-08-15,,Executed,IA Executed,Kings,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,100.0,Solar,2010.0,,2,1,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3119,582,withdrawn,2010-02-01,2013-07-01,,2011-02-17,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,500.0,Solar,2010.0,2013.0,2,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3120,583,withdrawn,2010-02-01,2017-01-29,,2015-11-23,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C02,ERIS,Generation,Wind,57.5,Wind,2010.0,2017.0,2,1,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3121,584,withdrawn,2010-02-01,2013-02-28,,2011-02-07,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C02,ERIS,Generation,Solar,150.0,Solar,2010.0,2013.0,2,1,0,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3122,585,withdrawn,2010-02-01,2014-08-12,,2012-03-03,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C02,ERIS,Generation,Wind,150.0,Wind,2010.0,2014.0,2,1,0,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3123,586,withdrawn,2010-02-01,2017-07-01,,2014-08-05,,System Impact Study,Sonoma,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Geothermal,42.0,Geothermal,2010.0,2017.0,2,1,0,12,1238,3,15,0,0,1268,105.12,10844.88,26.28,131.4,0.0,0.0,11107.68,32,4978,0,22,0,0,5032
3124,587,withdrawn,2010-02-01,2012-09-30,,2010-03-22,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C02,ERIS,Generation,Solar,106.8,Solar,2010.0,2012.0,2,1,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3125,588,withdrawn,2010-02-01,2017-11-01,,2015-08-19,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,1.0,Solar,2010.0,2017.0,2,1,0,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3126,589,withdrawn,2010-02-01,2017-01-29,,2015-08-19,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,1.0,Solar,2010.0,2017.0,2,1,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
3127,59,withdrawn,2005-03-28,2008-01-01,,,In Progress,In Progress (unknown study),Kings,CA,CAISO,PGAE,CAISO,,,,Generation,Gas,97.19999695,Gas,2005.0,2008.0,3,28,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3128,590,operational,2010-02-01,,2013-10-22,,Executed,IA Executed,Imperial,CA,CAISO,SDGE,CAISO,,C02,NRIS,Generation,Solar,147.0,Solar,2010.0,,2,1,0,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3129,591,withdrawn,2010-02-01,2011-06-01,,2010-04-21,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C02,NRIS,Generation,Solar,40.0,Solar,2010.0,2011.0,2,1,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3130,592,withdrawn,2010-02-01,2013-02-28,,2012-03-02,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,250.0,Solar,2010.0,2013.0,2,1,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3132,594,withdrawn,2010-02-01,2012-12-31,,2010-11-20,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,20.0,Solar,2010.0,2012.0,2,1,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3133,595,withdrawn,2010-02-01,2012-12-31,,2010-11-19,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,15.0,Solar,2010.0,2012.0,2,1,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3134,596,withdrawn,2010-02-01,2012-12-31,,2010-11-19,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,20.0,Solar,2010.0,2012.0,2,1,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3135,597,withdrawn,2010-02-01,2012-12-31,,2010-11-20,,System Impact Study,Madera,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,15.0,Solar,2010.0,2012.0,2,1,0,38,0,68,77,0,0,182,332.88,0.0,595.68,674.52,0.0,0.0,1594.32,53,0,104,155,0,0,312
3136,598,withdrawn,2010-02-01,2012-12-31,,2010-11-20,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,17.75,Solar,2010.0,2012.0,2,1,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3137,599,withdrawn,2010-02-01,2012-12-31,,2010-03-04,,System Impact Study,San Joaquin,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,20.0,Solar,2010.0,2012.0,2,1,0,59,0,11,34,0,4,107,516.84,0.0,96.36,297.84,0.0,35.04,937.32,410,0,11,51,0,4,477
3138,6,withdrawn,2000-08-23,2014-11-30,,2011-06-16,,System Impact Study,San Joaquin,CA,CAISO,PGAE,CAISO,,,,Generation,Gas,1156.0,Gas,2000.0,2014.0,8,23,2,59,0,11,34,0,4,107,516.84,0.0,96.36,297.84,0.0,35.04,937.32,410,0,11,51,0,4,477
3139,60,withdrawn,2005-03-28,2015-10-31,,,Executed,IA Executed,Kern,CA,CAISO,PGAE,CAISO,,,,Generation,Gas,94.0,Gas,2005.0,2015.0,3,28,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3140,600,withdrawn,2010-02-01,2012-12-31,,2011-03-30,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,20.0,Solar,2010.0,2012.0,2,1,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3141,601,withdrawn,2010-02-01,2012-12-31,,2010-11-20,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,10.0,Solar,2010.0,2012.0,2,1,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3142,602,operational,2010-02-01,,2022-12-29,,Executed,IA Executed,Kern,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,145.44,Solar,2010.0,,2,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3143,603,withdrawn,2010-02-01,2013-07-01,,2010-04-20,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C02,NRIS,Generation,Solar,146.0,Solar,2010.0,2013.0,2,1,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3144,604,withdrawn,2010-02-01,2014-04-01,,2010-11-24,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,C02,NRIS,Generation,Gas,600.0,Gas,2010.0,2014.0,2,1,0,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3146,606,operational,2010-02-01,,2012-05-31,,Executed,IA Executed,San Joaquin,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Gas,20.0,Gas,2010.0,,2,1,0,59,0,11,34,0,4,107,516.84,0.0,96.36,297.84,0.0,35.04,937.32,410,0,11,51,0,4,477
3147,607,operational,2010-02-01,,2015-06-20,,Executed,IA Executed,Fresno,CA,CAISO,PGAE,CAISO,,C02,NRIS,Generation,Solar,60.0,Solar,2010.0,,2,1,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3148,608,operational,2010-02-01,,2016-01-21,,Executed,IA Executed,Imperial,CA,CAISO,SDGE,CAISO,,C02,NRIS,Generation,Solar,150.0,Solar,2010.0,,2,1,0,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3149,610,withdrawn,2010-02-05,2012-12-01,,2012-03-01,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2012.0,2,5,4,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3150,611,withdrawn,2010-02-17,2012-01-01,,2011-02-15,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2012.0,2,17,2,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3151,612,withdrawn,2010-02-19,2017-12-01,,2016-04-23,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,13.0,Solar,2010.0,2017.0,2,19,4,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3152,613,withdrawn,2010-02-19,2015-04-01,,2014-04-24,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2015.0,2,19,4,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3153,613A,withdrawn,2010-02-24,2012-06-30,,2012-03-03,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,SGIP-TC,ERIS,Generation,Wind,20.0,Wind,2010.0,2012.0,2,24,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3154,614,withdrawn,2010-03-02,2014-12-15,,2013-12-27,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2014.0,3,2,1,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3155,614A,withdrawn,2010-03-04,2013-12-01,,2012-03-03,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2013.0,3,4,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3156,615,withdrawn,2010-03-10,2012-12-30,,2011-01-19,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2012.0,3,10,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3157,616,withdrawn,2010-03-17,2012-07-01,,2011-01-19,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2012.0,3,17,2,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3158,617,withdrawn,2010-03-22,2016-05-01,,2013-11-25,,System Impact Study,San Joaquin,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2016.0,3,22,0,59,0,11,34,0,4,107,516.84,0.0,96.36,297.84,0.0,35.04,937.32,410,0,11,51,0,4,477
